ID,Dialogue_id,Utterance_id,Speaker,Sentence,Label
3856,287,5,Joey,Hold on.,0
3857,287,6,Joey,Hold on.,0
3858,287,7,Joey,"This is Ross, okay?",0
3859,287,8,Joey,He's our friend.,0
3860,287,9,Joey,He obviously went crazy.,1
3861,287,10,Joey,He obviously lost his mind.,1
3862,287,11,Phoebe,So are you actually gonna see her again?,0
3863,287,12,Joey,Phoebe! Don't put ideas in his head!,0
3864,287,13,Joey,Damnit Phoebe!!,1
3865,288,0,Ross,"Hey, don't we have to...",0
3866,288,1,Chandler,"Yeah, we got, um-hmm.",1
3867,288,2,Phoebe,"Umm, I think you're really, really great...",0
3868,288,3,Robert,Oh God!,0
3869,288,4,Robert,Here we go again.,0
3870,288,5,Robert,Why does this keep happening to me?,0
3871,288,6,Robert,Is it something I'm putting out there?,1
3872,288,7,Robert,Is this my fault?,0
3873,288,8,Robert,Or am I just nuts?,0
3874,288,9,Phoebe,"I-I-I-I-I don't know, I don't know what to say.",0
3875,288,10,Gunther,"Hey buddy, this is a family place, put the mouse back in the house.",1
3876,289,0,Joey,Wait!,0
3877,289,1,Joey,Terry!,0
3878,289,2,Joey,Please!,0
3879,289,3,Joey,"Look, I just lost my other job.",0
3880,289,4,Joey,Okay?,0
3881,289,5,Joey,You have no idea how much I need this.,0
3882,289,6,Joey,"Please, help me out, for old times sake.",0
3883,289,7,Nurse #1,This poor guy's been in a coma for five years. It's hopeless.,0
3884,289,8,Nurse #2,"It's not hopeless! Dr. Stryker Ramoray's a miracle worker. Look, here he comes.",0
3885,289,9,Dr. Stryker Ramoray,"Good morning.  Drake, it's your brother Stryker. Can you hear me?",0
3886,289,10,Joey,I'm back baby! Ha-ha-ha!,1
3887,290,0,Joey,Of course! Only an idiot would wear this stuff if you didn't have the car! Right?,1
3888,290,1,Chandler,That is true.,1
3889,290,2,Phoebe,"Yeah, but only a genius would swallow a sonic blaster gun.",1
3890,290,3,Joey,"Oh, I've been there. Yeah, I am gonna go drive my Porsche.",1
3891,290,4,Monica,"Joey, you know you don't actually have one.",0
3892,290,5,Joey,Come on! What are you doing?! I'm in character! Would you talk to her!,1
3893,290,6,Chandler,"Ahh, I think it just moved. It's really poking me.",0
3894,290,7,Monica,"All right, that's it, we're going to the emergency room.",0
3895,290,8,Phoebe,"What?! No, you can't, you can't leave me here with them! We're baby-sitting!",0
3896,290,9,Monica,"The babies are asleep, I'm sure you'll be okay on your own for a while!",0
3897,290,10,Phoebe,But you-you can't leave me with them! We-we're a team! We're playing a zone! They're gonna triple team me!,1
3898,290,11,Monica,"He's got something plastic lodged in his throat, we've got to go to the hospital.",0
3899,290,12,Phoebe,"But no, because a doctor won't be able to help him, it's just gonna y'know naturally pass through his system in like seven years.",0
3900,290,13,Chandler,I think that's gum.,0
3901,290,14,Phoebe,I'm pretty sure it's gun.,1
3902,290,15,Chandler,"Okay, listen this really hurts. Let's go.",0
3903,290,16,Phoebe,"A real man wouldn't just run to the hospital!  No! What would, what would Krog do?",1
3904,290,17,Ross,That was the only way I could get him to,0
3905,290,18,Joey,Hi! How are the Gellers?,0
3906,290,19,Rachel,Don't call us that!,0
3907,290,20,Ross,The judge wouldn't let us get an annulment! Now we gotta get a divorce!! Did a Porsch throw up on you?,1
3908,290,21,Joey,Hey! It's Porsche!!,1
3909,291,0,Monica,Hey sweetie!,0
3910,291,1,Chandler,Hey!,0
3911,291,2,Chandler,There's no back to this couch!,1
3912,291,3,Monica,Why are you reading this? You hate this kind of stuff.,0
3913,291,4,Chandler,"Yeah I know, but I figured a shot y'know?",0
3914,291,5,Chandler,"Maybe one of those stories would make me cry and then you wouldn't think I was y'know, all dead inside.",0
3915,291,6,Monica,"Oh that's so sweet! Look Chandler I don't care if you can't cry, I love you.",0
3916,291,7,Chandler,Oh that makes me feel so warm in my hollow tin chest.,1
3917,291,8,Monica,Stop it!,0
3918,291,9,Chandler,"No, I mean, come on, seriously think about it, we get married, we're up at the altar and I'm like this.",0
3919,291,10,Monica,"I won't care, because I know you will be feeling it all in here.",0
3920,291,11,Chandler,Yeah?,0
3921,292,0,Monica,"The basket is totally empty! My God, the neighbors ate all the candy!",0
3922,292,1,Chandler,"Well, either that or uh",0
3923,292,2,Monica,Joey!!,0
3924,292,3,Joey,Yeah?,0
3925,292,4,Monica,Did you eat all the neighbor candy?!,0
3926,292,5,Joey,"Uh well yeah, that was the plan, but by the time I got to it there was only a couple of pieces left!",1
3927,292,6,Phoebe,"Yeah, and they've been coming by all day. They love it!",0
3928,292,7,Monica,They love my candy? Oh man!!! I've gotta go make more!!,1
3929,292,8,Joey,"Hey Mon, you might wanna make some more lasagna too, because something might've happened to a huge chunk of it.",1
3930,292,9,Monica,Ross! The neighbors ate all my candy!!,0
3931,292,10,Ross,Mine stole my newspaper! It's like a,0
3932,292,11,Phoebe,Sure!,0
3933,292,12,Ross,"Yeah, ever since you uh, told me that story about that bike I-I couldn't stop thinking about it.",0
3934,292,13,Ross,"I mean, everyone should have a-a",0
3935,292,14,Phoebe,Oh my God Ross!!,1
3936,292,15,Ross,You like it?,0
3937,292,16,Phoebe,I,0
3938,292,17,Ross,Yeah?,0
3939,293,0,Ross,"and the miracle was that that little bit of oil that should've just lasted just one day, burned for",0
3940,293,1,Ben,Eight whole days.,0
3941,293,2,Ross,"That's right, and that's why we celebrate Hanukkah today. The end.",0
3942,293,3,Ben,Awesome!,0
3943,293,4,Ross,Yeah?,0
3944,293,5,Chandler,My favorite part was when,0
3945,293,6,Ross,The Armadillo was actually not so,1
3946,293,7,Rachel,Hey!,0
3947,293,8,Phoebe,Oh.,0
3948,293,9,Rachel,Wow! It looks like the Easter Bunny's funeral in here.,1
3949,293,10,Ross,"Come on, come on, we're-we're-we're lighting the candles!",0
3950,293,11,Rachel,Oh.,0
3951,293,12,Phoebe,Oh.,0
3952,293,13,Phoebe,"Okay, I understand why",0
3953,294,0,Pete,"Yeah, sure. Good luck!",0
3954,294,1,Monica,I'm quitting!! Woo-hoo!  I'm okay!! I'm all right!!,1
3955,294,2,Phoebe,"Wow! That's exciting, you went to Japan, made up a woman.",0
3956,294,3,Pete,What?,0
3957,294,4,Phoebe,"I'm just saying, this woman, I mean she's fictitious. No?",1
3958,294,5,Pete,Why would you say that?,0
3959,294,6,Phoebe,Cause you're still into Monica.,0
3960,294,7,Phoebe,"So you told her there was somebody else so she would agree to work with you, so cause you figure oh if you spent a lot of time together, maybe something might happen, and...",0
3961,294,8,Pete,You're good. You're good!,1
3962,294,9,Phoebe,"Yeah, no, I'm fairly intuitive and psychic. It's a substantial gift.",1
3963,294,10,Pete,"Listen, can you promise me that you won't tell her though?",0
3964,294,11,Phoebe,"Absolutely, oh I promise. Tell her what?",0
3965,294,12,Pete,Thanks a lot.,0
3966,294,13,Phoebe,"No I'm serious. I mean I'm intuitive, but my memory sucks.",1
3967,295,0,Rachel,"Excuse me, pardon me, excuse me, excuse me, sorry. Hi.",0
3968,295,1,Man,"For God's sake, will you let it go? There's no Rachel!",0
3969,295,2,Ross,"Oh, hey, hey, I got that.",0
3970,295,3,Julie,"Oh, thanks, sweetie.",0
3971,295,4,Ross,No problem. I cannot wait for you to meet my friends.,0
3972,295,5,Julie,Really?,0
3973,295,6,Julie,You don't think they'll judge and ridicule me?,0
3974,295,7,Ross,"No, no, they will. I just... uh...",0
3975,295,8,Julie,Can't wait.,0
3976,296,0,Monica,Do I know you?,0
3977,296,1,Monica,"Oh my god, little Stevie Fisher? How've you been?",0
3978,296,2,Steve,"Good, good, I'm a lawyer now.",0
3979,296,3,Monica,You can't be a lawyer. You're eight.,1
3980,296,4,Steve,"Listen, it was nice to see you. I gotta run backstage.",0
3981,296,5,Monica,"Uh, wait, backstage?",0
3982,296,6,Steve,"Oh, yeah, my firm represents the band.",0
3983,296,7,Ross,Ross.,0
3984,296,8,Chandler,Chandler.,0
3985,296,9,Steve,"Look, you guys wanna meet the group?",0
3986,296,10,Steve,Come on.,0
3987,296,11,Steve,"So, are you one of the ones who fooled around with my dad?",1
3988,297,0,Joey,Do you have any respect for your body?,0
3989,297,1,Ross,Don't you realise what you're-you're doing to yourself?,0
3990,297,2,Chandler,"Hey, y'know, I have had it with you guys and your cancer and your emphysema and your heart disease.",0
3991,297,3,Chandler,"The bottom line is, smoking is cool, and you know it.",1
3992,297,4,Rachel,"Chandler? It's Alan, he wants to speak to you.",0
3993,297,5,Chandler,Really?,0
3994,297,6,Chandler,He does?,0
3995,297,7,Chandler,"Hey, buddy, what's up!",0
3996,297,8,Chandler,"Oh, she told you about that, huh.",0
3997,297,9,Chandler,"Well, yeah, I have one now and then.",0
3998,297,10,Chandler,"Well, yeah, now.",0
3999,297,11,Chandler,"Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before.",0
4000,297,12,Chandler,"Well, okay, thanks!",0
4001,297,13,Rachel,"God, he's good.",0
4002,297,14,Ross,If only he were a woman.,1
4003,297,15,Rachel,Yeah.,0
4004,298,0,Phoebe,"Oh, look look look.",0
4005,298,1,Phoebe,The last candle's about to burn out.,0
4006,298,2,Phoebe,"10, 9, 8, 7... ... negative 46, negative 47, negative 48....",1
4007,298,3,Ross,Thank you.,0
4008,298,4,Phoebe,Thanks.,0
4009,298,5,Ross,Kinda... spooky without any lights.,0
4010,298,6,Joey,Bwah-hah-hah!,1
4011,298,7,Ross,"OK, guys, guys? I have the definitive one. Mwwwooooo-hah-hah...",1
4012,298,8,Ross,Oh.. oh... oh.,0
4013,298,9,Joey,"Hey Ross. This probably isn't the best time to bring it up, but you have to throw a party for Monica.",1
4014,299,0,Charlie,You blew them away!,0
4015,299,1,Ross,"Oh, I can't tell you how great it was to look at the crowd and see your face!",0
4016,299,2,Ross,"I mean... uh, did you know you were  mouthing the words along with me?",0
4017,299,3,Charlie,I was,0
4018,299,4,Ross,"No, it's ok! Made me feel like a rock star!",1
4019,299,5,Charlie,Oh my God!  I'm your,0
4020,299,6,Ross,I'd better not found you naked in my hotel room!,1
4021,299,7,Ross,"Look, I took it too far!",1
4022,300,0,Ross,"Okay, Monica: Right foot red.",0
4023,300,1,Monica,Could've played,0
4024,300,2,Chandler,Thanks.,0
4025,300,3,Ross,"Okay, Pheebs: Right hand blue. Good.",0
4026,300,4,Chandler,"Hello? Oh, uh, Rachel, it's the",0
4027,300,5,Rachel,"Oh, okay. Will you take my place?",0
4028,300,6,Chandler,"Alright.  Yes, this is Rachel.",1
4029,300,7,Rachel,Nooo!,0
4030,300,8,Rachel,Hello?,0
4031,300,9,Rachel,"Oh, yeah, no, I know, I-I haven't been using it much.",0
4032,300,10,Rachel,"Oh, well, thanks, but, I'm okay, really.",0
4033,300,11,Ross,Green. To the green.,0
4034,300,12,Rachel,I've got magic beans.  Never-never mind.,1
4035,300,13,Chandler,"To the left, to the left- aww!",0
4036,300,14,Rachel,Ohhh... I'm fine.,0
4037,301,0,Joey,Hey!,0
4038,301,1,Chandler,Please tell me you got the message!,0
4039,301,2,Joey,What message?,0
4040,301,3,Chandler,"The actor playing Mac couldn't do it, they needed to see you at 2 o'clock.",0
4041,301,4,Joey,What?! It's 6 o'clock!,0
4042,301,5,Chandler,"Du-du-I wrote it, I wrote it on the board!",1
4043,301,6,Chandler,"I wrote it on the board, then I went all over New York City looking for ya!",0
4044,301,7,Chandler,I went to Ross's!,0
4045,301,8,Chandler,I went to the coffeehouse!,0
4046,301,9,Chandler,I went to any place that they made sandwiches!,1
4047,302,0,Ross,"That's the day you're gonna die? Seedarnit, I've got shuffleboard that day.",1
4048,302,1,Phoebe,That's what you think.,1
4049,302,2,Monica,"Well, I mean what about friends of your grandmother's? Wouldn't they have the recipe?",0
4050,302,3,Phoebe,"Well, y'know I may have relatives in France who would know. My grandmother said she got the recipe from her grandmother, Nesele Tolouse.",1
4051,302,4,Monica,What was her name?,0
4052,302,5,Phoebe,Nestley Toulouse.,1
4053,302,6,Monica,Nestlé Toll House?,0
4054,302,7,Phoebe,"Oh, you Americans always butcher the French language.",1
4055,302,8,Phoebe,Yes!!  Oh.,0
4056,302,9,Monica,I cannot believe that I just spent the last two days trying to figure out the recipe and it was in my cupboard the whole time!,0
4057,302,10,Phoebe,I know! You see it is stuff like this which is why  you're burning in hell!!,1
4058,303,0,Kim,"So, we're decided, no on plaid, yes on pink?",0
4059,303,1,Nancy,Absolutely!,0
4060,303,2,Rachel,I am so on board!,0
4061,303,3,Kim,Rachel didn't you just light that?,0
4062,303,4,Rachel,"Yeah, I did, but y'know what? I am really, really trying to cut back, y'know?  Good luck, Rach.",0
4063,303,5,Nancy,I've actually been thinking about quitting lately.,0
4064,303,6,Kim,"Oh sure, every Sunday night I'm telling myself I'm quitting but every Monday morning it's like",1
4065,303,7,Nancy,Tell me about it!,0
4066,303,8,Rachel,Well then let's just quit! We'll just quit! Let's all quit!,0
4067,303,9,Kim,It does sound appealing.,0
4068,303,10,Nancy,"Oh, I never could do it.",0
4069,303,11,Rachel,Oh but you could.,0
4070,303,12,Rachel,You can.,0
4071,303,13,Rachel,Absolutely!,0
4072,303,14,Rachel,We can help each other out!,0
4073,303,15,Rachel,We can get--what are those--those patches!,0
4074,303,16,Rachel,We could be like the Patch Sisters!,1
4075,303,17,Kim,"Oh y'know, we really should quit. Okay, let's quit!",0
4076,303,18,Rachel,Yes! Great! Give me those cigs! Give it! Give it!,0
4077,303,19,Kim,My late husband gave me that lighter.  I'm not kidding.,1
4078,303,20,Rachel,Okay then!,1
4079,304,0,Chandler,"Well, maybe it's a contest, y'know? Like, collect all five?",0
4080,304,1,Phoebe,"Does, um, anyone wanna see?",0
4081,304,2,All,Nooo..,0
4082,304,3,All,"Oh, hey, don't do that! Cut it out!",0
4083,304,4,Rachel,It's worse than the thumb!,0
4084,304,5,Chandler,"Hey, this is so unfair!",0
4085,304,6,Monica,"Oh, why is it unfair?",0
4086,304,7,Chandler,So I have a flaw!,0
4087,304,8,Chandler,Big deal!,0
4088,304,9,Chandler,Like Joey's constant knuckle-cracking isn't annoying?,0
4089,304,10,Chandler,"And Ross, with his over-pronouncing every single word?",1
4090,304,11,Chandler,"And Monica, with that snort when she laughs?",1
4091,304,12,Chandler,"I mean, what the hell is that thing?",1
4092,304,13,Chandler,"...I accept all those flaws, why can't you accept me for this?",0
4093,304,14,Joey,...Does the knuckle-cracking bother everybody?,1
4094,304,15,Rachel,"Well, I-I could live without it.",1
4095,304,16,Joey,"Well, is it, like, a little annoying, or is it like when Phoebe chews her hair?",0
4096,304,17,Ross,"Oh, now, don't listen to him, Pheebs, I think it's endearing.",0
4097,304,18,Joey,"Oh,  ""you do, do you""?",0
4098,304,19,Ross,"You know, there's nothing wrong with speaking correctly.",0
4099,304,20,Rachel,"""Indeed there isn't""... I should really get back to work.",0
4100,304,21,Phoebe,"Yeah, 'cause otherwise someone might get what they actually ordered.",0
4101,304,22,Rachel,"Ohh-ho-hooohhh. The hair comes out, and the gloves come on.",1
4102,305,0,Phoebe,You're sure? You're absolutely sure?,0
4103,305,1,Monica,"Well, no. But, um, I bet she probably does.",0
4104,305,2,Phoebe,Probably?,0
4105,305,3,Phoebe,"Yeah, I don't like that word.",0
4106,305,4,Phoebe,Kind of what probably' really means.,0
4107,305,5,Phoebe,"Yeah, uh-huh.",0
4108,305,6,Phoebe,"Yeah, oh, ""Your mom probably won't kill herself,"" y'know?",1
4109,305,7,Phoebe,"I'm sorry, but I'm not hanging all my hopes of Rachel and I living together on-on ""Probably!""",0
4110,305,8,Phoebe,You gotta take care of yourselves!,0
4111,305,9,Phoebe,In,0
4112,305,10,Chandler,"Bing doesn't seem so weird now, does it?",1
4113,306,0,Janice,He's a keeper. How are you feeling?,0
4114,306,1,Rachel,"Oh, I'm fine.",1
4115,306,2,Janice,"Can I just say, I really admire what you're doing. Just raising her all alone.",0
4116,306,3,Rachel,"Oh, I'm not doing it alone. I have Ross.",0
4117,306,4,Janice,"Oh, sure. Now. But what happens when he meets somebody else and gets married?",0
4118,306,5,Rachel,"Well then he gets a divorce, it's Ross!",1
4119,306,6,Janice,"I'm telling you Rachel, listen to Janice. They all say they're gonna be there until they start their real family.",0
4120,306,7,Rachel,Well IThat's never gonna happen with Ross.,0
4121,306,8,Janice,"Oh well that's what I thought about my first husband, now I'm lucky if my kid gets to spend the weekend with her father and the twins and little Ms. New Boobs.",0
4122,307,0,Ross,Hey. Who's that?,0
4123,307,1,Rachel,New people.,0
4124,307,2,Ross,What happened to the Disgustingtons?,0
4125,307,3,Rachel,They're having their baby!,0
4126,307,4,Rachel,It's not fair Ross we got here first!,1
4127,307,5,Rachel,Right after you left they wheeled her off into delivery.,0
4128,307,6,Rachel,Oh but not before she gave me a juicy shot of little Jamie just crowning away.,1
4129,307,7,Ross,"Wow! Sorry. So uh, how are the new people?",0
4130,308,0,Rachel,Phoebe?,0
4131,308,1,Phoebe,Yeah?,0
4132,308,2,Rachel,"Look at that guy by the window, wow!",0
4133,308,3,Phoebe,"He's awfully short and I think he's talking to himself. And to be completely honest, he's not that good in bed.",1
4134,308,4,Rachel,"Oh, what is wrong with me lately?",0
4135,308,5,Rachel,I mean it's like every guy I seeI mean look here.,0
4136,308,6,Rachel,"Look at that guy for example, I mean normally that's not someone I would-would be attracted to, but right now, with the way I'm feeling, all I want to do is rip off his sweatpants and fanny pack.",0
4137,308,7,Phoebe,"Wait a second! This is about the fourth month of your pregnancy, right?",0
4138,308,8,Rachel,Yeah.,0
4139,308,9,Phoebe,"This is completely normal, around the fourth month your hormones start going crazy.",0
4140,308,10,Rachel,Really?! So this has happened to you?,0
4141,308,11,Phoebe,Oh absolutely yeah!,0
4142,308,12,Phoebe,"Oh and keep in mind, now, I was carrying triplets so in, y'know, medical terms I was-I was thrice as randy.",1
4143,308,13,Rachel,"Wow! This explains so much! Last weekend, I went from store to store sitting on Santa's lap.",1
4144,308,14,Phoebe,"Yeah. Yeah, I remember trying to steal a cardboard cutout of Evander Holyfield from a",0
4145,309,0,Joey,Ugh!,0
4146,309,1,Joey,I don't know what I'm going to do!,0
4147,309,2,Joey,I called the company that sent and th-they don't care!,0
4148,309,3,Joey,"Then I called 9-1-1 and they laughed at me, if this isn't an emergency, then what is?",0
4149,309,4,Ross,Hey guys!,0
4150,309,5,Chandler,Hey!,0
4151,309,6,Joey,Hey,0
4152,309,7,Ross,"I just wanted to thank you again for last night, what a great party!",0
4153,309,8,Ross,And the guys from work had a blast.,0
4154,309,9,Ross,"Y'know, one of them had never been to a bachelor party before.",0
4155,309,10,Ross,Yeah!,0
4156,309,11,Ross,"And-and another one had never been to a party before, so",1
4157,309,12,Joey,"So uh, hey, that uh, that wedding ring, huh? Man, that's nice!",1
4158,309,13,Ross,"Yeah, right!",0
4159,309,14,Joey,"I was uh, I was thinking I might want to pick one of those babies up for myself, I might want to get one of those",0
4160,309,15,Ross,"That ring? When my grandmother first came to this country, that ring and the clothes on her back were all she had with her.",0
4161,309,16,Chandler,"So you might say, the ring is irreplaceable?",1
4162,309,17,Ross,"Oh absolutely! It has been in my family for generations, and every bride who has worn it has had a long and happy life.",0
4163,309,18,Chandler,"So you might say, it's a magic ring.",1
4164,310,0,Ross,Well obviously only one of us can keep dating her.,0
4165,310,1,Joey,"Obviously! So, how do we decide?",0
4166,310,2,Ross,"Well now let's-let's look at this objectively, I think I should date her",0
4167,310,3,Joey,Uh-huh. Uh-huh.,0
4168,310,4,Ross,"That's interesting, but check this out. I date her",0
4169,310,5,Joey,Yeah-yeah I like that but just to go in another direction,0
4170,310,6,Ross,"Okay, okay. This can go on for a while.",0
4171,310,7,Joey,Yeah well we should order some food then.,1
4172,310,8,Ross,"No Joey! Look why don't, why don't we just let her decide? Okay? Hey-hey, we'll",0
4173,310,9,Joey,That sounds fair.,0
4174,310,10,Ross,Maybe I'll take her to that new French restaurant down the street,0
4175,310,11,Joey,Ah yeahwait a second now!,0
4176,310,12,Joey,Look we're gonna have to set a spending limit on the date.,0
4177,310,13,Joey,I don't have the money to take her to a fancy place like that.,0
4178,310,14,Ross,"Well sorry, that's what I do on dates.",1
4179,310,15,Joey,"All right, well I guess I'll just have to do what I do on dates.",1
4180,310,16,Ross,So let's decide on the spending limit,1
4181,310,17,Joey,"Yeah. Uh, a slicesix dollars?",1
4182,310,18,Ross,I was thinking more like a hundred.,0
4183,310,19,Joey,Okay. Can I borrow 94 dollars?,1
4184,311,0,Monica,"Hi, again.",0
4185,311,1,Joey,Hey!,0
4186,311,2,Chandler,Hey!,0
4187,311,3,Monica,"Thank you soo, much.",0
4188,311,4,Chandler,"Oh, don't thank me, thank the jerk that never showed up. Okay, I gotta get to get to work.",0
4189,311,5,Monica,You want some help with that?,0
4190,311,6,Joey,"Oh, no thanks, I got it.  No I don't!",0
4191,311,7,Monica,Whoa! Are you okay?,1
4192,311,8,Joey,"Whew! Stood up to fast, got a little head rush.",0
4193,311,9,Monica,It's the heat.  And-and the humidity.,1
4194,311,10,Joey,"That's a uh, that's a tough combination.",0
4195,311,11,Monica,Do you wanna come in for some lemonade?,0
4196,311,12,Joey,Like you wouldn't believe.  Wow! This is a great place.,1
4197,311,13,Monica,What do you mean?,0
4198,312,0,Joey,Oh!,0
4199,312,1,Joey,"Hey, somebody left their keys.",0
4200,312,2,Joey,"Ooohh, to a Porsche!",0
4201,312,3,Joey,"Hey Gunther, these yours?",0
4202,312,4,Gunther,"Yeah, that's what I drive. I make four bucks an hour, I saved up for 350 years!",1
4203,312,5,Joey,Na-uh!  Hey did anybody lose their keys?,0
4204,312,6,Monica,"Joey, why don't you put them in the lost and found?",0
4205,312,7,Joey,There's a lost and found?  My shoe!,1
4206,312,8,Chandler,You left a shoe here?!,0
4207,312,9,Joey,"Well, I didn't realize until I got home.",1
4208,312,10,Joey,I wasn't gonna walk all the way back down here with one shoe!,1
4209,312,11,Joey,I'm gonna go find that guy's car and leave a note on the windshield.,0
4210,312,12,Chandler,"Oh good, when he comes back for his keys, I'll be sure to give him your shoe.",1
4211,312,13,Joey,Great! Thanks.,0
4212,313,0,Carol,"Ok, and this is Funny Clown. Funny Clown is only for after his naps, not before his naps or he won't sleep.",0
4213,313,1,Ross,"Carol, we've been through this before, ok?",0
4214,313,2,Ross,We have a good time.,0
4215,313,3,Ross,"We laugh, we play.",0
4216,313,4,Ross,It's like we're father and son.,0
4217,313,5,Susan,"Honey, relax. Ross is great with him.  Don't look so surprised. I'm a lovely person.",1
4218,313,6,Rachel,"Oh, this is so cute.",0
4219,313,7,Susan,"Oh, I got that for him.",0
4220,313,8,Ross,My mommies love me. That's clever.,1
4221,313,9,Monica,Hello?,0
4222,313,10,Monica,"Oh, Hi, JuHi, Jew!",1
4223,313,11,Monica,Uh huh?,0
4224,313,12,Monica,Uh huh?,0
4225,313,13,Monica,"Ok.  Um, sure, that'd be great.",0
4226,313,14,Monica,See ya then.,0
4227,313,15,Monica,Bye.,0
4228,313,16,Rachel,"Did you just say Hi, Jew?",0
4229,313,17,Monica,"Yes. Uh, yes, I did. That was my friend, Eddie Moskowitz. Yeah, he likes it. Reaffirms his faith.",1
4230,314,0,Monica,Now there you go! I wouldn't want my best guest to strain her eyes!,0
4231,314,1,Phoebe,Thanks Monica!,1
4232,314,2,Monica,Does that smell bother you?,0
4233,314,3,Phoebe,"What the smell from Joey's? No, I can hardly smell it over here.",0
4234,314,4,Monica,"Well you let me know if you can, because y'know I can bake a pie to cover it.",1
4235,314,5,Phoebe,"I can smell it a little, bake the pie.",1
4236,314,6,Monica,Okay!,0
4237,314,7,Phoebe,Okay.,0
4238,314,8,Monica,"Hello?  Oh yes, one minute please.  It's for you. It's the fire inspector.",0
4239,314,9,Phoebe,Oh!  Hello?  Yeah this is Phoebe.  Really?!,0
4240,314,10,Joey,"Yeah, so it turns out that it wasn't the hair straightener that started the fire.",0
4241,314,11,Joey,"No-no, it was the candles.",1
4242,314,12,Joey,It's very not good leaving candles unattended.,0
4243,314,13,Joey,"In fact, one of the first things they teach you in fire school is  Uhh Uhh Okay.",1
4244,314,14,Joey,"Well, I have to go now.",1
4245,315,0,Monica,Is he crazy?! You just had Ross’s baby!,0
4246,315,1,Rachel,"Well, I-I said yes.",0
4247,315,2,Monica,What?!,0
4248,315,3,Monica,Are you crazy?,0
4249,315,4,Monica,You just had Ross’s baby!,0
4250,315,5,Monica,It’s-it’s so  inappropriate.,0
4251,315,6,Monica,"No, it’s worse than that.",0
4252,315,7,Monica,It’s wrong.,0
4253,315,8,Monica,It’s… It is bigger than  mine!,1
4254,315,9,Rachel,I know.,1
4255,315,10,Monica,You can’t marry him!,0
4256,315,11,Rachel,Why not? I don’t want to do this alone! And he’s such a sweet  guy and he loves me so much.,0
4257,315,12,Monica,Well do you love him?,0
4258,315,13,Rachel,Sure.,0
4259,315,14,Monica,Sure?,0
4260,315,15,Rachel,"Yeah, I mean whatever.",1
4261,315,16,Monica,"Honey, the question is…do you really want to marry Joey?",1
4262,315,17,Rachel,"No. No, I don’t. Could you be a dear and go tell him?",1
4263,316,0,Phoebe,So-so you two were married huh? What happened? You just drift apart?,0
4264,316,1,Mrs. Geller,Here comes the bride.,0
4265,316,2,Phoebe,Oh my God Monica!,0
4266,316,3,Monica,I wanna wear this everyday.,0
4267,316,4,Rachel,You look so beautiful.,0
4268,316,5,Monica,I'm so happy for me.,0
4269,316,6,Rachel,Hello?,0
4270,316,7,Joey,Hey! Did Chandler show up yet?,0
4271,316,8,Rachel,"Yeah, we got him back. Everything's fine.",0
4272,316,9,Joey,Damnit!,0
4273,317,0,Ross,"I will be! Listen, I don't want you teaching my son that stuff anymore. Okay?",0
4274,317,1,Rachel,Fine.,0
4275,317,2,Rachel,"Fine, but I'll have you know that once I taught him that stuff he called me Fun Aunt Rachel.",0
4276,317,3,Rachel,And I loved being Fun Aunt Rachel but I'll go back to being Boring and Uncomfortable Aunt Rachel if that's what you want!,1
4277,317,4,Ross,"No that's not what I want. Uh, I'm glad you guys were bonding but I",0
4278,317,5,Rachel,"Look he doesn't have any brothers or sisters, somebody's gonna have to teach him this stuff!",0
4279,317,6,Rachel,And I haven't taught him anything that a normal 6-year-old doesn't know anyway!,0
4280,317,7,Ben,Crap!!,0
4281,317,8,Rachel,I gotta go!,0
4282,318,0,Monica,Look at that! Look at that! They're going into the first class lounge! Do you know what they have in there?,1
4283,318,1,Chandler,No.,0
4284,318,2,Monica,Me neither! We have to get in!,1
4285,318,3,Chandler,Just act like you belong.,1
4286,318,4,Monica,Oh my God! Oranges!,1
4287,318,5,Chandler,Shh!  Nice to see you again.,0
4288,318,6,Airline Employee,"Uh sir, may I see your tickets please?",1
4289,318,7,Chandler,"Yes, of course.",1
4290,318,8,Airline Employee,"I'm sorry, would you move your thumb? I can't see the seat number.",0
4291,318,9,Chandler,"Oh that's all right, I have it memorized. It's 1A.",1
4292,319,0,Joey,You spent a hundred dollars. That's the limit. You're screwed!,0
4293,319,1,Ross,"Uh actually, I sent the flowers before the actual date. So technically,",0
4294,319,2,Joey,Oh-oh! So that's the way it's gonna be huh? Yeah I can break the rules too y'know!,0
4295,319,3,Ross,Oh yeah? What are you gonna do?,0
4296,319,4,Joey,I don't know.,0
4297,319,5,Ross,Why am I not surprised?,0
4298,319,6,Joey,Y'know what Ross? I'm not gonna let you get away with this!,0
4299,319,7,Ross,I don't think you have much choice.,0
4300,319,8,Joey,Well we'll see!,0
4301,319,9,Ross,Bye-bye!,0
4302,319,10,Joey,Yeah bye-bye!  Hey! So just a light layer?,1
4303,319,11,Ross,Yes. Yes. Just here  and there .,1
4304,320,0,Ross,Dad?,0
4305,320,1,Mr. Geller,I'm here!,0
4306,320,2,Ross,Hey!,0
4307,320,3,Mr. Geller,"Hi. God, it seems like just yesterday you guys used to come out to watch me work.",0
4308,320,4,Ross,"Dad, we-we can't believe you're selling the house.",0
